id,username,original_comment,cleaned_comment,normalized_comment,stopword_removed,stemmed_comment,toxicity_score,severity_level,category,matched_toxic_words,is_cyberbullying,sample_weight
496,@KumbangPerindu,RRQ butuh hpr yg jago bukn kyk gini,rrq butuh hpr yg jago bukn kyk gini,rrq butuh hpr yang jago bukan kyk gini,rrq butuh hpr jago bukan kyk gini,rrq butuh hpr jago bukan kyk gin,0,safe,non-cyberbullying,,0,0.5290237467018469
497,@AskaFatir-q7e,Bubar bubar😂 ppq,bubar bubar ppq,bubar bubar ppq,bubar bubar ppq,bubar bubar ppq,0,safe,non-cyberbullying,,0,0.5290237467018469
498,@liuliu7605,"SKYLAR PENGKHIANAT RRQ ,Liat Muka nya aja Menjijikan 😂😂",skylar pengkhianat rrq liat muka nya aja menjijikan,skylar pengkhianat rrq liat muka ya saja menjijikan,skylar pengkhianat rrq liat muka saja menjijikan,skylar khianat rrq liat muka saja jijik,0,safe,non-cyberbullying,,0,0.5290237467018469
499,@vieweryoutube6677,kok itu gk di stage ya mainnya?,kok itu gk di stage ya mainnya,kok itu tidak di stage ya mainnya,kok tidak stage mainnya,kok tidak stage main,0,safe,non-cyberbullying,,0,0.5290237467018469
500,@derryanggaraputra4438,"Jungler baru lebih gajelas coii ,",jungler baru lebih gajelas coii,jungler baru lebih gajelas coii,jungler baru lebih gajelas coii,jungler baru lebih gajelas coii,0,safe,non-cyberbullying,,0,0.5290237467018469
501,@wendykurniawan4687,Rins ya poke,rins ya poke,rins ya poke,rins poke,rins poke,3,moderate_toxic,non-cyberbullying,poke(gaming:3),0,0.5290237467018469
502,@badowiogleng5707,"RRQ - Main Rank
Onic - Pro International

Gak tau mau komen apalg???
Emang beda kelas sekrang 😅, bumi dan langit",rrq main rank onic pro international gak tau mau komen apalg emang beda kelas sekrang bumi dan langit,rrq main rank onic pro international tidak tahu mau komen apalg memang beda kelas sekarang bumi dan langit,rrq main rank onic pro international tahu mau komen apalg memang beda kelas sekarang bumi langit,rrq main rank onic pro international tahu mau komen apalg memang beda kelas sekarang bumi langit,0,safe,non-cyberbullying,,0,0.5290237467018469
503,@dwwd1992,Lutpi nyapu SAMPAH,lutpi nyapu sampah,lutpi nyapu sampai,lutpi nyapu,lutpi nyapu,0,safe,non-cyberbullying,,0,0.5290237467018469
504,@asep-yn9lc,Suren wee RRQ qontol,suren wee rrq qontol,suren wee rrq kontol,suren wee rrq kontol,suren wee rrq kontol,5,moderate_toxic,cyberbullying,kontol(extreme:5),1,9.113636363636363
505,@AryaNugrahaImanuel,Onic gg banget uyyy 😎😎😎,onic gg banget uyyy,onic gg banget uyyy,onic gg banget uyyy,onic gg banget uyyy,0,safe,non-cyberbullying,,0,0.5290237467018469
506,@galuhddragon4107,Lokal,lokal,lokal,lokal,lokal,0,safe,non-cyberbullying,,0,0.5290237467018469
507,@dennyxyz6,9:16,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
508,@akusiapa2742,PPQ mode karantina 3 kata lucu😜👆,ppq mode karantina kata lucu,ppq mode karantina kata lucu,ppq mode karantina kata lucu,ppq mode karantina kata lucu,0,safe,non-cyberbullying,,0,0.5290237467018469
509,@RendiPro-y6u,Rins seperti palyer epik asal buka ulti di tengah rumput tanpa pikir panjang badut,rins seperti palyer epik asal buka ulti di tengah rumput tanpa pikir panjang badut,rins seperti palyer epik asal bukan ulti di tengah rumput tanpa pikir panjang badut,rins palyer epik asal bukan ulti tengah rumput pikir panjang badut,rins palyer epik asal bukan ulti tengah rumput pikir panjang badut,0,safe,non-cyberbullying,,0,0.5290237467018469
510,@RendiPro-y6u,Rins seperti palyer epik asal buka ulti di tengah rumput tanpa pikir panjang badut,rins seperti palyer epik asal buka ulti di tengah rumput tanpa pikir panjang badut,rins seperti palyer epik asal bukan ulti di tengah rumput tanpa pikir panjang badut,rins palyer epik asal bukan ulti tengah rumput pikir panjang badut,rins palyer epik asal bukan ulti tengah rumput pikir panjang badut,0,safe,non-cyberbullying,,0,0.5290237467018469
511,@knowledgetoshare4061,Zunesh siapa anjr?,zunesh siapa anjr,zunesh siapa anjr,zunesh siapa anjr,zunesh siapa anjr,0,safe,non-cyberbullying,,0,0.5290237467018469
512,@wahyuzola4456,Ini RRQ LU SEKARANG PAK AP,ini rrq lu sekarang pak ap,ini rrq kamu sekarang pak ap,rrq kamu sekarang pak ap,rrq kamu sekarang pak ap,0,safe,non-cyberbullying,,0,0.5290237467018469
513,@rodaodatv,Haha rinz rinz mati di tower 😂😂😂😂,haha rinz rinz mati di tower,haha rinz rinz mati di tower,haha rinz rinz mati tower,haha rinz rinz mati tower,5,moderate_toxic,cyberbullying,mati(extreme:5),1,9.113636363636363
514,@PutraCuakss-q2p,RRQ pokeee,rrq pokeee,rrq pokeee,rrq pokeee,rrq pokeee,0,safe,non-cyberbullying,,0,0.5290237467018469
515,@AbdulAzis-u6s,Si pengkhianat,si pengkhianat,si pengkhianat,si pengkhianat,si khianat,0,safe,non-cyberbullying,,0,0.5290237467018469
516,@almond-Kn1rh,abang lutpii🥶🥶,abang lutpii,abang lutpii,abang lutpii,abang lutpii,0,safe,non-cyberbullying,,0,0.5290237467018469
517,@HPZZZ_COOL,Early nya si sama2 kuat ya,early nya si sama kuat ya,early ya si sama kuat ya,early si sama kuat,early si sama kuat,0,safe,non-cyberbullying,,0,0.5290237467018469
518,@tresnaluthfi9,"kenapa sekarang jadinya ga di stage ya mainnya? sorry, baru nonton mpl lagi🙏🏻",kenapa sekarang jadinya ga di stage ya mainnya sorry baru nonton mpl lagi,kenapa sekarang jadinya tidak di stage ya mainnya sorry baru nonton mpl lagi,sekarang jadinya di stage mainnya sorry baru nonton mpl,sekarang jadi di stage main sorry baru nonton mpl,0,safe,non-cyberbullying,,0,0.5290237467018469
519,@AlbaihaqieAlbaihaqie,dua kata lucu king toyy,dua kata lucu king toyy,dua kata lucu king toyy,kata lucu king toyy,kata lucu king toyy,0,safe,non-cyberbullying,,0,0.5290237467018469
520,@NaonBae-m9p,katanya onic ga jago kok 2 0,katanya onic ga jago kok,katanya onic tidak jago kok,katanya onic jago kok,kata onic jago kok,0,safe,non-cyberbullying,,0,0.5290237467018469
521,@BanjarMasin-b7q,Main Fasha nyari KDA baguss😂,main fasha nyari kda baguss,main fasha nyari kda baguss,main fasha nyari kda baguss,main fasha nyari kda baguss,0,safe,non-cyberbullying,,0,0.5290237467018469
522,@DickyPersebaya,"Gua kigdom tapi sllu respet buat skylar dan di membuktikan klo tidak di pilih di roster rrq akhiranya dinobok rrq,, 
Coach k4ncut sedang memasak 😂",gua kigdom tapi sllu respet buat skylar dan di membuktikan klo tidak di pilih di roster rrq akhiranya dinobok rrq coach kncut sedang memasak,saya kigdom tapi sllu respet buat skylar dan di membuktikan kalau tidak di pilih di roster rrq akhiranya dinobok rrq coach kncut sedang memasak,kigdom sllu respet buat skylar membuktikan kalau di pilih di roster rrq akhiranya dinobok rrq coach kncut sedang memasak,kigdom sllu respet buat skylar bukti kalau di pilih di roster rrq akhiranya dinobok rrq coach kncut sedang masak,0,safe,non-cyberbullying,,0,0.5290237467018469
523,@acelkunsiang852,"Early exp gendong,mid ke late gold yg ganti gendong
Mantaplah",early exp gendongmid ke late gold yg ganti gendong mantaplah,early exp gendongmid ke late gold yang nanti gendong mantaplah,early exp gendongmid late gold nanti gendong mantaplah,early exp gendongmid late gold nanti gendong mantap,0,safe,non-cyberbullying,,0,0.5290237467018469
524,@MuhamadAran-y3n,jung rrq fokus minions aja,jung rrq fokus minions aja,jung rrq fokus minions saja,jung rrq fokus minions,jung rrq fokus minions,0,safe,non-cyberbullying,,0,0.5290237467018469
525,@azisfirjiansyah6150,gokil lutpii,gokil lutpii,gokil lutpii,gokil lutpii,gokil lutpii,0,safe,non-cyberbullying,,0,0.5290237467018469
526,@v-techannel6126,bisa ni M7,bisa ni m,bisa ni m,ni m,ni m,0,safe,non-cyberbullying,,0,0.5290237467018469
527,@Rivaldoo695,"Toy gold udh ckup pdhl, tapi takut kalo join war😢",toy gold udh ckup pdhl tapi takut kalo join war,toy gold sudah ckup pdhl tapi takut kalau join war,toy gold ckup pdhl takut kalau join war,toy gold ckup pdhl takut kalau join war,0,safe,non-cyberbullying,,0,0.5290237467018469
528,@apalah_sayaa,lutpii keren banget 🔥,lutpii keren banget,lutpii keren banget,lutpii keren banget,lutpii keren banget,0,safe,non-cyberbullying,,0,0.5290237467018469
529,@EpaCokopa,pepeqy hoshi bot,pepeqy hoshi bot,pepeqy hoshi bot,pepeqy hoshi bot,pepeqy hoshi bot,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.5290237467018469
530,@RayapAspal-s2q,"ABOY PAK AP😂
RINZ BOT",aboy pak ap rinz bot,aboy pak ap rinz bot,aboy pak ap rinz bot,aboy pak ap rinz bot,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.5290237467018469
531,@AkunAp-p7w,Savero😢😢,savero,savero,savero,savero,0,safe,non-cyberbullying,,0,0.5290237467018469
532,@meisyaafsheenaoktavia,Kok gak di MPL Arena pertandingan nya?,kok gak di mpl arena pertandingan nya,kok tidak di mpl karena pertandingan ya,kok di mpl pertandingan,kok di mpl tanding,0,safe,non-cyberbullying,,0,0.5290237467018469
533,@agusceplukan6850,Hai kalian para karbit. Silakan liat. Kecwa kan skylar gk mati xixixixix,hai kalian para karbit silakan liat kecwa kan skylar gk mati xixixixix,hai kalian para karbit silakan liat kecwa akan skylar tidak mati xixixixix,hai kalian karbit silakan liat kecwa skylar mati xixixixix,hai kalian karbit sila liat kecwa skylar mati xixixixix,5,moderate_toxic,cyberbullying,mati(extreme:5),1,9.113636363636363
534,@sue_ai,RRQ POOKEE,rrq pookee,rrq pookee,rrq pookee,rrq pookee,0,safe,non-cyberbullying,,0,0.5290237467018469
535,@gdaratt-po2ny,Hahahah badut badut 😂😂😂,hahahah badut badut,hahahah badut badut,hahahah badut badut,hahahah badut badut,0,safe,non-cyberbullying,,0,0.5290237467018469
536,@mengmeng-r3c,"""RINZ DONGOOOOO""
udah gitu aja pokonya",rinz dongooooo udah gitu aja pokonya,rinz dongooooo sudah gitu saja pokonya,rinz dongooooo gitu pokonya,rinz dongooooo gitu poko,0,safe,non-cyberbullying,,0,0.5290237467018469
537,@wahyuardiansyah9163,Arlott menggila,arlott menggila,arlott menggila,arlott menggila,arlott gila,0,safe,non-cyberbullying,,0,0.5290237467018469
538,@DemzReaction07,Toys=Mainannya king Skylark yakkk🤭🤭🤭,toysmainannya king skylark yakkk,toysmainannya king skylark yakkk,toysmainannya king skylark yakkk,toysmainannya king skylark yakkk,0,safe,non-cyberbullying,,0,0.5290237467018469
539,@noname-qr2rq,lutpi jago bngt gila,lutpi jago bngt gila,lutpi jago banget gila,lutpi jago banget gila,lutpi jago banget gila,0,safe,non-cyberbullying,,0,0.5290237467018469
540,@bahrunak9657,Ngak usah dilanjut lah mpl nya langsung aja kirim ke gh onic pialanya,ngak usah dilanjut lah mpl nya langsung aja kirim ke gh onic pialanya,ngak usah dilanjut lah mpl ya langsung saja kirim ke gh onic pialanya,ngak usah dilanjut lah mpl langsung kirim gh onic pialanya,ngak usah lanjut lah mpl langsung kirim gh onic piala,0,safe,non-cyberbullying,,0,0.5290237467018469
541,@LeeCarbeat,indog tanpa PH hanya abang abang gorengan yang fomo maen ML,indog tanpa ph hanya abang abang gorengan yang fomo maen ml,indog tanpa ph hanya abang abang gorengan yang fomo maen ml,indog ph abang abang gorengan fomo maen ml,indog ph abang abang goreng fomo maen ml,0,safe,non-cyberbullying,,0,0.5290237467018469
542,@EricPrabowo-lk7bw,"""Apaitu Sanz? Ini Rinz yak!"" 🤡🤡🤡🤡🤡",apaitu sanz ini rinz yak,apaitu sanz ini rinz ya,apaitu sanz rinz,apaitu sanz rinz,0,safe,non-cyberbullying,,0,0.5290237467018469
543,@aziekusumah1055,"Ksi paham bang lerrrr , smangat teruss jagoanku",ksi paham bang lerrrr smangat teruss jagoanku,ksi paham bang lerrrr smangat terus jagoanku,ksi paham bang lerrrr smangat terus jagoanku,ksi paham bang lerrrr smangat terus jago,0,safe,non-cyberbullying,,0,0.5290237467018469
544,@minjes-c9m,Zunesh mntang² first blood dia lngsung pd bgt pdhl itu pasti udh bakal kebaca sma onic,zunesh mntang first blood dia lngsung pd bgt pdhl itu pasti udh bakal kebaca sma onic,zunesh mntang first blood dia lngsung pd banget pdhl itu pasti sudah bakal kebaca sama onic,zunesh mntang first blood lngsung pd banget pdhl pasti bakal kebaca sama onic,zunesh mntang first blood lngsung pd banget pdhl pasti bakal baca sama onic,0,safe,non-cyberbullying,,0,0.5290237467018469
545,@Firdiansyah987,LANGSUNG AJA KASIH PIALANYA KE ONIC 🥶😂,langsung aja kasih pialanya ke onic,langsung saja kasih pialanya ke onic,langsung kasih pialanya onic,langsung kasih piala onic,0,safe,non-cyberbullying,,0,0.5290237467018469
546,@valnn12,fanny impure jir🗿,fanny impure jir,fanny impure jir,fanny impure jir,fanny impure jir,0,safe,non-cyberbullying,,0,0.5290237467018469
547,@RasyaAjaye,"Jadi malu yang bilang, toy mau sekolahin skylar😂😂😂",jadi malu yang bilang toy mau sekolahin skylar,jadi malu yang bilang toy mau sekolahin skylar,jadi malu bilang toy mau sekolahin skylar,jadi malu bilang toy mau sekolahin skylar,0,safe,non-cyberbullying,,0,0.5290237467018469
548,@DreKurniawan21,Udhla mending RRQ cari lawan yg lain'jgn lawan Onic percuma endingnya tetap klh jga😂,udhla mending rrq cari lawan yg lainjgn lawan onic percuma endingnya tetap klh jga,udhla mending rrq cari lawan yang lainjgn lawan onic percuma endingnya tetap klh juga,udhla mending rrq cari lawan lainjgn lawan onic percuma endingnya tetap klh,udhla mending rrq cari lawan lainjgn lawan onic percuma endingnya tetap klh,0,safe,non-cyberbullying,,0,0.5290237467018469
549,@NhaDamCuti,EL leader mati dibase lho yah😂😂😂,el leader mati dibase lho yah,el leader mati dibase lho ya,el leader mati dibase lho,el leader mati dibase lho,5,moderate_toxic,cyberbullying,mati(extreme:5),1,9.113636363636363
550,@anggiajuliani6126,Match yang ga ngebosenim buat di rewatch 😆😆,match yang ga ngebosenim buat di rewatch,match yang tidak ngebosenim buat di rewatch,match tidak ngebosenim buat rewatch,match tidak ngebosenim buat rewatch,0,safe,non-cyberbullying,,0,0.5290237467018469
551,@NinditaSyafa,Tumben toyy gak pake granger,tumben toyy gak pake granger,tumben toyy tidak pakai granger,tumben toyy pakai granger,tumben toyy pakai granger,0,safe,non-cyberbullying,,0,0.5290237467018469
552,@Rrrqi,Kami adalah penyokong dari Malaysia...,kami adalah penyokong dari malaysia,kami adalah penyokong dari malaysia,adalah penyokong malaysia,adalah sokong malaysia,0,safe,non-cyberbullying,,0,0.5290237467018469
553,@Rrrqi,"ONIC ID + SKYLER = CALON KUAT JUARA M7! 🔥

Aku nampak potensi besar ONIC ID di M7 kali ni. Masuknya Skylar dalam roster jadi turning point. Kenapa?

1️⃣ Pengalaman & Reputasi
Skylar bukan player biasa – dia bekas anak murid Arcadia (coach SRG OG). Dari dulu kita tau Arcadia pandai gilap gold laner, dan Skylar antara hasil terbaik.

2️⃣ Rekod Antarabangsa
Skylar pernah catat 16 kill di pentas internasional sebagai gold laner – ranking kedua tertinggi dunia. Yang pertama pegang rekod tu Innocent dari team SRG OG. Ini bukti Skylar bukan sekadar “nama besar”, tapi memang ada bukti prestasi.

3️⃣ Roster ONIC Dah Lengkap
Dari semua sudut laner, ONIC ID sekarang hampir sempurna – roamer solid, mid stabil, jungler konsisten, exp kuat, dan kini gold lane ada Skylar. Balance semua line.

4️⃣ Kunci Kemenangan = Mental & Disiplin
Skill mereka dah world class, tinggal mentaliti & disiplin yang perlu dikunci rapat. Kalau ONIC ID main dengan penuh keyakinan, jaga disiplin dan komunikasi, peluang jadi Juara M7 memang besar.

👉 Jadi, jangan ragu – ONIC ID dengan Skylar memang ada DNA juara! 🇮🇩🏆🔥",onic id skyler calon kuat juara m aku nampak potensi besar onic id di m kali ni masuknya skylar dalam roster jadi turning point kenapa pengalaman reputasi skylar bukan player biasa dia bekas anak murid arcadia coach srg og dari dulu kita tau arcadia pandai gilap gold laner dan skylar antara hasil terbaik rekod antarabangsa skylar pernah catat kill di pentas internasional sebagai gold laner ranking kedua tertinggi dunia yang pertama pegang rekod tu innocent dari team srg og ini bukti skylar bukan sekadar nama besar tapi memang ada bukti prestasi roster onic dah lengkap dari semua sudut laner onic id sekarang hampir sempurna roamer solid mid stabil jungler konsisten exp kuat dan kini gold lane ada skylar balance semua line kunci kemenangan mental disiplin skill mereka dah world class tinggal mentaliti disiplin yang perlu dikunci rapat kalau onic id main dengan penuh keyakinan jaga disiplin dan komunikasi peluang jadi juara m memang besar jadi jangan ragu onic id dengan skylar memang ada dna juara,onic id skyler calon kuat juara m aku nampak potensi benar onic id di m kali ni masuknya skylar dalam roster jadi turning point kenapa pengalaman reputasi skylar bukan player bisa dia bekas anak murid arcadia coach srg og dari dulu kita tahu arcadia pandai gilap gold laner dan skylar antara hasil terbaik rekod antarabangsa skylar pernah catat kill di pentas internasional sebagai gold laner ranking kedua tertinggi dunia yang pertama pegang rekod tu innocent dari team srg og ini bukti skylar bukan sekadar nama benar tapi memang ada bukti prestasi roster onic sudah lengkap dari semua sudut laner onic id sekarang hampir sempurna roamer solid mid stabil jungler konsisten exp kuat dan kini gold lane ada skylar balance semua line kunci kemenangan mental disiplin skill mereka sudah world class tinggal mentaliti disiplin yang perlu dikunci dapat kalau onic id main dengan penuh keyakinan jaga disiplin dan komunikasi peluang jadi juara m memang benar jadi jangan ragu onic id dengan skylar memang ada dna juara,onic id skyler calon kuat juara m aku nampak potensi benar onic id m kali ni masuknya skylar roster jadi turning point pengalaman reputasi skylar bukan player dia bekas anak murid arcadia coach srg og dulu tahu arcadia pandai gilap gold laner skylar hasil terbaik rekod antarabangsa skylar pernah catat kill pentas internasional gold laner ranking kedua tertinggi dunia pertama pegang rekod tu innocent team srg og bukti skylar bukan sekadar nama benar memang bukti prestasi roster onic lengkap semua sudut laner onic id sekarang hampir sempurna roamer solid mid stabil jungler konsisten exp kuat kini gold lane skylar balance semua line kunci kemenangan mental disiplin skill sudah world class tinggal mentaliti disiplin perlu dikunci kalau onic id main penuh keyakinan jaga disiplin komunikasi peluang jadi juara m memang benar jadi jangan ragu onic id skylar memang dna juara,onic id skyler calon kuat juara m aku nampak potensi benar onic id m kali ni masuk skylar roster jadi turning point alam reputasi skylar bukan player dia bekas anak murid arcadia coach srg og dulu tahu arcadia pandai gilap gold laner skylar hasil baik rekod antarabangsa skylar pernah catat kill pentas internasional gold laner ranking dua tinggi dunia pertama pegang rekod tu innocent team srg og bukti skylar bukan sekadar nama benar memang bukti prestasi roster onic lengkap semua sudut laner onic id sekarang hampir sempurna roamer solid mid stabil jungler konsisten exp kuat kini gold lane skylar balance semua line kunci menang mental disiplin skill sudah world class tinggal mentaliti disiplin perlu kunci kalau onic id main penuh yakin jaga disiplin komunikasi peluang jadi juara m memang benar jadi jangan ragu onic id skylar memang dna juara,0,safe,non-cyberbullying,,0,0.5290237467018469
